,Item_id,User_id,Rating,Timestamp,Model_attr,Category,Brand,Year,User_attr,Split,Month
229593,679,215919,5.0,2014-01-26,Female,Computers & Accessories,Linksys,2014,Female,0,1
229607,1575,215932,4.0,2014-01-26,Male,Headphones,Sony,2014,Female,0,1
229616,1473,215939,5.0,2014-01-26,Female,Accessories & Supplies,Etre Jeune,2014,Male,0,1
229648,3106,215970,4.0,2014-01-26,Female,Computers & Accessories,Bose,2014,Male,0,1
229680,2031,216000,5.0,2014-01-26,Female,Computers & Accessories,Logitech,2014,Male,0,1
229682,2031,216002,5.0,2014-01-26,Female,Computers & Accessories,Logitech,2014,Male,0,1
229687,3572,216007,4.0,2014-01-26,Female,Computers & Accessories,Etre Jeune,2014,Female,0,1
229701,259,216020,5.0,2014-01-26,Male,Headphones,Sennheiser,2014,Female,0,1
229720,1236,216038,3.0,2014-01-26,Female&Male,Home Audio,Pyle,2014,Male,0,1
229741,2831,216057,5.0,2014-01-26,Female,Camera & Photo,Nikon,2014,Male,0,1
229781,1902,115714,4.0,2014-01-27,Female,Headphones,JLAB,2014,Female,2,1
229920,3357,216227,5.0,2014-01-27,Female&Male,Computers & Accessories,Etre Jeune,2014,Female,0,1
229941,1333,212195,5.0,2014-01-27,Male,Camera & Photo,Vivitar,2014,Male,2,1
229981,3085,216283,4.0,2014-01-27,Male,Headphones,Bose,2014,Male,0,1
229990,220,7695,5.0,2014-01-27,Male,Camera & Photo,Canon,2014,Male,2,1
230026,2400,64374,4.0,2014-01-27,Female&Male,Headphones,JLAB,2014,Male,0,1
230037,2129,216335,2.0,2014-01-27,Female&Male,Television & Video,Samsung,2014,Male,0,1
230039,2129,216337,5.0,2014-01-27,Female&Male,Television & Video,Samsung,2014,Male,0,1
230041,2129,216339,1.0,2014-01-27,Female&Male,Television & Video,Samsung,2014,Male,0,1
230058,1605,216354,5.0,2014-01-27,Female,Camera & Photo,Neewer,2014,Male,0,1
230070,1124,216365,1.0,2014-01-27,Male,Computers & Accessories,Logitech,2014,Female,0,1
230115,3630,216405,2.0,2014-01-27,Female&Male,Computers & Accessories,Logitech,2014,Male,0,1
230180,2903,216469,5.0,2014-01-27,Female,Computers & Accessories,Jabra,2014,Male,0,1
230182,2544,216471,5.0,2014-01-27,Male,Headphones,JLAB,2014,Male,0,1
230195,3426,216482,5.0,2014-01-27,Female&Male,Headphones,JLAB,2014,Male,0,1
230241,3090,216385,2.0,2014-01-27,Female,Home Audio,Pyle,2014,Female,2,1
230270,3411,90326,1.0,2014-01-27,Male,Headphones,JLAB,2014,Male,1,1
230332,3738,216575,5.0,2014-01-28,Female,Camera & Photo,Sony,2014,Male,2,1
230372,982,216640,4.0,2014-01-28,Female&Male,Camera & Photo,Fujifilm,2014,Female,0,1
230379,3288,216646,5.0,2014-01-28,Female,Computers & Accessories,Logitech,2014,Male,0,1
230408,1670,216672,5.0,2014-01-28,Female&Male,Headphones,Bose,2014,Female,0,1
230421,1258,216684,5.0,2014-01-28,Female&Male,Camera & Photo,Fujifilm,2014,Male,0,1
230426,1605,216689,5.0,2014-01-28,Female,Camera & Photo,Neewer,2014,Male,0,1
230476,1124,216735,5.0,2014-01-28,Male,Computers & Accessories,Logitech,2014,Male,0,1
230481,1210,216739,5.0,2014-01-28,Female,Accessories & Supplies,EldHus,2014,Female,0,1
230513,3091,216769,5.0,2014-01-28,Female,Computers & Accessories,Plemo,2014,Male,0,1
230531,2366,216786,2.0,2014-01-28,Female,Camera & Photo,Polaroid,2014,Female,0,1
230573,1575,216827,5.0,2014-01-28,Male,Headphones,Sony,2014,Male,0,1
230645,3502,216895,5.0,2014-01-28,Female&Male,Portable Audio & Video,Pyle,2014,Female,0,1
230681,1282,216929,4.0,2014-01-28,Male,Camera & Photo,Nikon,2014,Male,0,1
230691,1652,215939,5.0,2014-01-28,Male,Camera & Photo,Kodak,2014,Male,2,1
230735,1841,216979,5.0,2014-01-28,Female,Camera & Photo,Kodak,2014,Female,0,1
230741,1575,216984,5.0,2014-01-28,Male,Headphones,Sony,2014,Female,0,1
230748,3562,216991,4.0,2014-01-28,Female,Accessories & Supplies,Sony,2014,Female,0,1
230753,2031,216995,4.0,2014-01-28,Female,Computers & Accessories,Logitech,2014,Male,0,1
230755,1165,216997,5.0,2014-01-28,Female,Computers & Accessories,Logitech,2014,Female,0,1
230782,2129,217020,4.0,2014-01-28,Female&Male,Television & Video,Samsung,2014,Female,0,1
230787,2129,215588,5.0,2014-01-28,Female&Male,Television & Video,Samsung,2014,Female,2,1
230814,3586,217051,5.0,2014-01-28,Female,Computers & Accessories,Kensington,2014,Male,0,1
230821,673,217058,1.0,2014-01-29,Female,Computers & Accessories,Linksys,2014,Male,0,1
230822,2129,217059,4.0,2014-01-29,Female&Male,Television & Video,Samsung,2014,Female,0,1
230882,1119,217116,5.0,2014-01-29,Female,Camera & Photo,Kodak,2014,Male,0,1
230885,1593,217119,5.0,2014-01-29,Female&Male,Camera & Photo,Canon,2014,Female,0,1
230930,2881,217162,5.0,2014-01-29,Male,Camera & Photo,Canon,2014,Male,0,1
230963,3029,217193,5.0,2014-01-29,Female&Male,Headphones,Bose,2014,Female,0,1
230974,1124,217203,5.0,2014-01-29,Male,Computers & Accessories,Logitech,2014,Male,0,1
230979,2085,7242,4.0,2014-01-29,Male,Camera & Photo,Sony,2014,Male,1,1
231007,1605,217233,3.0,2014-01-29,Female,Camera & Photo,Neewer,2014,Male,0,1
231020,3173,217244,5.0,2014-01-29,Female&Male,Computers & Accessories,ViewSonic,2014,Female,0,1
231034,1661,215390,5.0,2014-01-29,Male,Computers & Accessories,Logitech,2014,Female,2,1
231054,937,217275,4.0,2014-01-29,Male,Camera & Photo,Samsung,2014,Male,0,1
231073,1105,217291,5.0,2014-01-29,Male,Car Electronics & GPS,Garmin,2014,Female,0,1
231154,2569,217369,5.0,2014-01-29,Female&Male,Camera & Photo,ViewSonic,2014,Male,0,1
231169,1780,7605,5.0,2014-01-29,Male,Computers & Accessories,Logitech,2014,Male,0,1
231174,1575,217388,5.0,2014-01-29,Male,Headphones,Sony,2014,Female,0,1
231192,3002,217404,3.0,2014-01-29,Female&Male,Camera & Photo,Canon,2014,Male,0,1
231212,1236,217421,4.0,2014-01-29,Female&Male,Home Audio,Pyle,2014,Male,0,1
231233,259,217439,5.0,2014-01-29,Male,Headphones,Sennheiser,2014,Female,0,1
231239,1575,217445,5.0,2014-01-29,Male,Headphones,Sony,2014,Female,0,1
231325,1750,217524,2.0,2014-01-30,Male,Accessories & Supplies,Jabra,2014,Male,0,1
231329,1670,131840,4.0,2014-01-30,Female&Male,Headphones,Bose,2014,Male,2,1
231333,2831,217529,5.0,2014-01-30,Female,Camera & Photo,Nikon,2014,Male,0,1
231336,1575,217532,5.0,2014-01-30,Male,Headphones,Sony,2014,Female,0,1
231349,1575,217544,5.0,2014-01-30,Male,Headphones,Sony,2014,Female,0,1
231362,2031,217556,4.0,2014-01-30,Female,Computers & Accessories,Logitech,2014,Male,0,1
231455,1165,217643,5.0,2014-01-30,Female,Computers & Accessories,Logitech,2014,Female,0,1
231481,2129,44114,5.0,2014-01-30,Female&Male,Television & Video,Samsung,2014,Male,0,1
231550,3432,217729,5.0,2014-01-30,Male,Headphones,Bose,2014,Male,0,1
231577,111,217754,5.0,2014-01-30,Female&Male,Headphones,Panasonic,2014,Female,0,1
231581,3092,217758,5.0,2014-01-30,Female,Headphones,Sony,2014,Male,0,1
231649,1997,135603,5.0,2014-01-30,Female,Headphones,Sennheiser,2014,Female,1,1
231661,3364,217832,5.0,2014-01-30,Female&Male,Camera & Photo,Canon,2014,Female,0,1
231679,3452,217848,3.0,2014-01-30,Male,Car Electronics & GPS,Pyle,2014,Female,0,1
231685,1571,217854,5.0,2014-01-30,Female&Male,Camera & Photo,Samsung,2014,Female,0,1
231712,2903,217878,5.0,2014-01-31,Female,Computers & Accessories,Jabra,2014,Female,0,1
231728,1936,217893,5.0,2014-01-31,Female,Headphones,JLAB,2014,Male,0,1
231756,3106,217920,5.0,2014-01-31,Female,Computers & Accessories,Bose,2014,Male,0,1
231790,2979,217952,5.0,2014-01-31,Female,Camera & Photo,Canon,2014,Female,0,1
231815,2637,217976,4.0,2014-01-31,Female,Television & Video,ViewSonic,2014,Female,0,1
231941,3173,218096,4.0,2014-01-31,Female&Male,Computers & Accessories,ViewSonic,2014,Male,0,1
231970,1124,218123,5.0,2014-01-31,Male,Computers & Accessories,Logitech,2014,Male,0,1
231979,1575,218131,5.0,2014-01-31,Male,Headphones,Sony,2014,Male,0,1
231996,2571,218146,5.0,2014-01-31,Female,Portable Audio & Video,JLAB,2014,Male,0,1
231999,1575,218148,5.0,2014-01-31,Male,Headphones,Sony,2014,Female,0,1
232007,259,218156,5.0,2014-01-31,Male,Headphones,Sennheiser,2014,Female,0,1
232012,1575,218160,5.0,2014-01-31,Male,Headphones,Sony,2014,Female,0,1
232056,1469,217876,5.0,2014-01-31,Male,Headphones,Philips,2014,Female,2,1
232068,1933,218211,5.0,2014-01-31,Female,Camera & Photo,Kodak,2014,Female,0,1
232076,2991,141116,1.0,2014-01-31,Female,Portable Audio & Video,Pyle,2014,Female,1,1
232077,2031,218218,5.0,2014-01-31,Female,Computers & Accessories,Logitech,2014,Female,0,1
232081,1496,218222,3.0,2014-01-31,Female&Male,Headphones,JLAB,2014,Male,0,1
232092,1750,218231,2.0,2014-02-01,Male,Accessories & Supplies,Jabra,2014,Female,0,2
232142,2083,218278,5.0,2014-02-01,Male,Camera & Photo,Sony,2014,Male,0,2
232148,1860,218284,3.0,2014-02-01,Male,Headphones,Bose,2014,Female,0,2
232159,511,218295,5.0,2014-02-01,Female&Male,Home Audio,Sony,2014,Male,0,2
232172,1575,218308,4.0,2014-02-01,Male,Headphones,Sony,2014,Female,0,2
232174,554,165193,2.0,2014-02-01,Male,Headphones,Sennheiser,2014,Male,1,2
232192,3379,121847,2.0,2014-02-01,Female,Headphones,Pyle,2014,Female,2,2
232196,3411,200845,5.0,2014-02-01,Male,Headphones,JLAB,2014,Female,2,2
232197,1258,218327,5.0,2014-02-01,Female&Male,Camera & Photo,Fujifilm,2014,Female,0,2
232227,2400,218356,4.0,2014-02-01,Female&Male,Headphones,JLAB,2014,Female,0,2
232257,1861,218385,5.0,2014-02-01,Female,Accessories & Supplies,EldHus,2014,Male,0,2
232264,2983,218392,4.0,2014-02-01,Female,Computers & Accessories,Fintie,2014,Female,0,2
232307,3011,218327,5.0,2014-02-01,Male,Camera & Photo,Fujifilm,2014,Female,2,2
232360,154,218484,5.0,2014-02-01,Female&Male,Headphones,EldHus,2014,Male,0,2
232399,1945,218519,5.0,2014-02-01,Female,Camera & Photo,Kodak,2014,Female,0,2
232400,3742,218520,4.0,2014-02-01,Female,Computers & Accessories,DURAGADGET,2014,Female,0,2
232407,3364,218526,5.0,2014-02-01,Female&Male,Camera & Photo,Canon,2014,Female,0,2
232416,2031,112845,5.0,2014-02-02,Female,Computers & Accessories,Logitech,2014,Male,2,2
232419,3357,218537,5.0,2014-02-02,Female&Male,Computers & Accessories,Etre Jeune,2014,Male,0,2
232424,3767,218541,4.0,2014-02-02,Female&Male,Camera & Photo,Samsung,2014,Male,0,2
232430,827,218547,5.0,2014-02-02,Male,Home Audio,Pyle,2014,Female,0,2
232512,3432,218621,4.0,2014-02-02,Male,Headphones,Bose,2014,Male,0,2
232519,3432,195889,4.0,2014-02-02,Male,Headphones,Bose,2014,Male,2,2
232535,2916,126788,5.0,2014-02-02,Female&Male,Camera & Photo,Canon,2014,Male,2,2
232575,3900,218677,5.0,2014-02-02,Female,Camera & Photo,Fujifilm,2014,Female,0,2
232602,142,218703,1.0,2014-02-02,Female,Computers & Accessories,Linksys,2014,Male,0,2
232705,2129,200639,5.0,2014-02-02,Female&Male,Television & Video,Samsung,2014,Male,1,2
232740,2129,218828,5.0,2014-02-02,Female&Male,Television & Video,Samsung,2014,Male,0,2
232748,2178,218835,5.0,2014-02-02,Male,Headphones,Sennheiser,2014,Female,0,2
232817,3411,194278,5.0,2014-02-03,Male,Headphones,JLAB,2014,Male,2,2
232860,1772,8639,5.0,2014-02-03,Female,Computers & Accessories,Logitech,2014,Male,2,2
232869,3288,218952,2.0,2014-02-03,Female,Computers & Accessories,Logitech,2014,Male,0,2
232891,2129,218971,4.0,2014-02-03,Female&Male,Television & Video,Samsung,2014,Female,0,2
232901,2129,218979,4.0,2014-02-03,Female&Male,Television & Video,Samsung,2014,Female,0,2
232955,259,219028,4.0,2014-02-03,Male,Headphones,Sennheiser,2014,Female,0,2
233014,1936,219084,1.0,2014-02-03,Female,Headphones,JLAB,2014,Male,0,2
233057,1575,219124,1.0,2014-02-03,Male,Headphones,Sony,2014,Female,0,2
233076,1055,219142,5.0,2014-02-03,Female,Computers & Accessories,Linksys,2014,Male,0,2
233088,1575,215862,5.0,2014-02-03,Male,Headphones,Sony,2014,Male,2,2
233098,1258,219160,5.0,2014-02-03,Female&Male,Camera & Photo,Fujifilm,2014,Female,0,2
233134,673,219194,5.0,2014-02-03,Female,Computers & Accessories,Linksys,2014,Male,0,2
233170,111,219229,5.0,2014-02-03,Female&Male,Headphones,Panasonic,2014,Female,0,2
233181,827,219239,5.0,2014-02-03,Male,Home Audio,Pyle,2014,Female,0,2
233192,1786,219249,5.0,2014-02-04,Male,Television & Video,Philips,2014,Male,0,2
233205,3868,4934,3.0,2014-02-04,Female,Headphones,Pyle,2014,Female,0,2
233257,1575,219311,5.0,2014-02-04,Male,Headphones,Sony,2014,Male,0,2
233258,3069,219312,3.0,2014-02-04,Female,Headphones,JLAB,2014,Female,0,2
233265,111,219319,3.0,2014-02-04,Female&Male,Headphones,Panasonic,2014,Female,0,2
233266,3643,219320,5.0,2014-02-04,Female,Computers & Accessories,Fintie,2014,Female,0,2
233280,1236,219334,5.0,2014-02-04,Female&Male,Home Audio,Pyle,2014,Male,0,2
233289,3085,219343,5.0,2014-02-04,Male,Headphones,Bose,2014,Male,0,2
233308,1780,219361,5.0,2014-02-04,Male,Computers & Accessories,Logitech,2014,Female,0,2
233332,1909,219382,4.0,2014-02-04,Female&Male,Camera & Photo,ViewSonic,2014,Female,0,2
233335,3106,219384,5.0,2014-02-04,Female,Computers & Accessories,Bose,2014,Male,0,2
233337,3572,219386,5.0,2014-02-04,Female,Computers & Accessories,Etre Jeune,2014,Male,0,2
233358,2031,219405,1.0,2014-02-04,Female,Computers & Accessories,Logitech,2014,Female,0,2
233362,2031,219408,5.0,2014-02-04,Female,Computers & Accessories,Logitech,2014,Male,0,2
233401,2863,219343,5.0,2014-02-04,Male,Computers & Accessories,EldHus,2014,Male,2,2
233404,2129,219444,5.0,2014-02-04,Female&Male,Television & Video,Samsung,2014,Male,0,2
233423,3377,219462,4.0,2014-02-04,Male,Portable Audio & Video,Pyle,2014,Female,0,2
233496,1861,219530,1.0,2014-02-04,Female,Accessories & Supplies,EldHus,2014,Female,0,2
233580,1772,219604,5.0,2014-02-04,Female,Computers & Accessories,Logitech,2014,Female,0,2
233613,1564,219636,5.0,2014-02-04,Female,Camera & Photo,Savage,2014,Male,0,2
233627,2129,219650,2.0,2014-02-05,Female&Male,Television & Video,Samsung,2014,Female,0,2
233697,2095,219715,4.0,2014-02-05,Female,Camera & Photo,Canon,2014,Male,0,2
233725,3183,219740,5.0,2014-02-05,Female&Male,Camera & Photo,Panasonic,2014,Male,0,2
233731,3364,219746,5.0,2014-02-05,Female&Male,Camera & Photo,Canon,2014,Female,0,2
233751,2129,219765,4.0,2014-02-05,Female&Male,Television & Video,Samsung,2014,Male,0,2
233766,3364,219780,5.0,2014-02-05,Female&Male,Camera & Photo,Canon,2014,Female,0,2
233774,2031,219788,5.0,2014-02-05,Female,Computers & Accessories,Logitech,2014,Female,0,2
233839,3029,219850,5.0,2014-02-05,Female&Male,Headphones,Bose,2014,Female,0,2
233858,1124,219868,1.0,2014-02-05,Male,Computers & Accessories,Logitech,2014,Female,0,2
233883,3952,219893,5.0,2014-02-05,Female&Male,Portable Audio & Video,Pyle,2014,Female,0,2
233890,1496,188989,3.0,2014-02-05,Female&Male,Headphones,JLAB,2014,Female,2,2
233905,3432,219912,5.0,2014-02-05,Male,Headphones,Bose,2014,Female,0,2
233930,2569,219931,5.0,2014-02-05,Female&Male,Camera & Photo,ViewSonic,2014,Female,0,2
233935,1882,219935,5.0,2014-02-05,Female&Male,Headphones,JLAB,2014,Female,0,2
233949,1139,154052,5.0,2014-02-05,Female&Male,Portable Audio & Video,Apple,2014,Female,1,2
233995,3106,219986,5.0,2014-02-05,Female,Computers & Accessories,Bose,2014,Male,0,2
234005,3738,219748,5.0,2014-02-05,Female,Camera & Photo,Sony,2014,Male,2,2
234019,1575,220008,4.0,2014-02-05,Male,Headphones,Sony,2014,Male,0,2
234058,1496,220043,5.0,2014-02-06,Female&Male,Headphones,JLAB,2014,Female,0,2
234070,3029,220054,5.0,2014-02-06,Female&Male,Headphones,Bose,2014,Male,0,2
234116,3106,179837,4.0,2014-02-06,Female,Computers & Accessories,Bose,2014,Male,2,2
234135,1605,179660,5.0,2014-02-06,Female,Camera & Photo,Neewer,2014,Male,1,2
234138,2400,220118,5.0,2014-02-06,Female&Male,Headphones,JLAB,2014,Female,0,2
234143,1258,219411,4.0,2014-02-06,Female&Male,Camera & Photo,Fujifilm,2014,Male,1,2
234165,1670,136361,5.0,2014-02-06,Female&Male,Headphones,Bose,2014,Female,2,2
234173,1166,220151,5.0,2014-02-06,Male,Computers & Accessories,Logitech,2014,Female,0,2
234174,1575,220152,5.0,2014-02-06,Male,Headphones,Sony,2014,Male,0,2
234192,1447,159009,5.0,2014-02-06,Female&Male,Headphones,Bose,2014,Male,0,2
234203,3173,220179,2.0,2014-02-06,Female&Male,Computers & Accessories,ViewSonic,2014,Female,0,2
234207,2829,137610,5.0,2014-02-06,Male,Car Electronics & GPS,Garmin,2014,Female,2,2
234270,1055,220239,3.0,2014-02-06,Female,Computers & Accessories,Linksys,2014,Male,0,2
234300,3236,220265,5.0,2014-02-06,Female&Male,Headphones,JLAB,2014,Female,0,2
234372,2991,220335,4.0,2014-02-06,Female,Portable Audio & Video,Pyle,2014,Female,0,2
234386,2571,220348,5.0,2014-02-06,Female,Portable Audio & Video,JLAB,2014,Male,0,2
234423,111,220380,4.0,2014-02-06,Female&Male,Headphones,Panasonic,2014,Male,0,2
234440,111,220395,4.0,2014-02-06,Female&Male,Headphones,Panasonic,2014,Male,0,2
234499,1936,220449,5.0,2014-02-07,Female,Headphones,JLAB,2014,Male,0,2
234530,2129,220478,5.0,2014-02-07,Female&Male,Television & Video,Samsung,2014,Male,0,2
234533,2129,220481,5.0,2014-02-07,Female&Male,Television & Video,Samsung,2014,Female,0,2
234573,1780,220517,3.0,2014-02-07,Male,Computers & Accessories,Logitech,2014,Male,0,2
234587,1695,220529,4.0,2014-02-07,Male,Headphones,Sennheiser,2014,Male,0,2
234616,2545,220556,4.0,2014-02-07,Female&Male,Headphones,JLAB,2014,Female,0,2
234635,2931,220574,5.0,2014-02-07,Female,Camera & Photo,Samsung,2014,Female,0,2
234650,710,220587,5.0,2014-02-07,Female,Computers & Accessories,Linksys,2014,Male,0,2
234704,2881,6313,5.0,2014-02-07,Male,Camera & Photo,Canon,2014,Male,0,2
234705,2881,220638,1.0,2014-02-07,Male,Camera & Photo,Canon,2014,Male,0,2
234711,2868,220644,4.0,2014-02-07,Female,Camera & Photo,Samsung,2014,Female,0,2
234750,1496,196806,1.0,2014-02-07,Female&Male,Headphones,JLAB,2014,Male,2,2
234781,2106,32634,4.0,2014-02-07,Female&Male,Accessories & Supplies,EldHus,2014,Male,2,2
234789,1575,220712,3.0,2014-02-07,Male,Headphones,Sony,2014,Male,0,2
234791,3643,220714,5.0,2014-02-07,Female,Computers & Accessories,Fintie,2014,Female,0,2
234812,2400,220734,4.0,2014-02-07,Female&Male,Headphones,JLAB,2014,Male,0,2
234862,2083,58311,3.0,2014-02-08,Male,Camera & Photo,Sony,2014,Male,2,2
234900,3411,220813,4.0,2014-02-08,Male,Headphones,JLAB,2014,Female,0,2
234912,3411,220823,4.0,2014-02-08,Male,Headphones,JLAB,2014,Female,0,2
234924,3162,220834,3.0,2014-02-08,Female,Camera & Photo,Samsung,2014,Male,0,2
234935,2916,192269,5.0,2014-02-08,Female&Male,Camera & Photo,Canon,2014,Male,2,2
234942,1124,176731,3.0,2014-02-08,Male,Computers & Accessories,Logitech,2014,Male,0,2
234965,1105,220870,2.0,2014-02-08,Male,Car Electronics & GPS,Garmin,2014,Female,0,2
234979,1575,220884,1.0,2014-02-08,Male,Headphones,Sony,2014,Female,0,2
234998,937,220903,4.0,2014-02-08,Male,Camera & Photo,Samsung,2014,Male,0,2
235023,1210,220927,1.0,2014-02-08,Female,Accessories & Supplies,EldHus,2014,Female,0,2
235090,111,220987,5.0,2014-02-08,Female&Male,Headphones,Panasonic,2014,Female,0,2
235115,1936,26794,5.0,2014-02-08,Female,Headphones,JLAB,2014,Male,0,2
235145,1661,221035,5.0,2014-02-08,Male,Computers & Accessories,Logitech,2014,Male,0,2
235172,1473,221060,5.0,2014-02-08,Female,Accessories & Supplies,Etre Jeune,2014,Female,0,2
235189,751,221076,3.0,2014-02-08,Female,Camera & Photo,Fujifilm,2014,Female,0,2
235197,272,221084,5.0,2014-02-09,Female&Male,Headphones,EldHus,2014,Female,0,2
235240,1997,221124,5.0,2014-02-09,Female,Headphones,Sennheiser,2014,Male,0,2
235257,3913,216908,5.0,2014-02-09,Male,Accessories & Supplies,ebasy,2014,Female,2,2
235318,3572,221192,5.0,2014-02-09,Female,Computers & Accessories,Etre Jeune,2014,Male,0,2
235337,1882,221209,5.0,2014-02-09,Female&Male,Headphones,JLAB,2014,Female,0,2
235372,1575,221240,4.0,2014-02-09,Male,Headphones,Sony,2014,Female,0,2
235389,2129,221255,5.0,2014-02-09,Female&Male,Television & Video,Samsung,2014,Male,0,2
235396,2129,221262,5.0,2014-02-09,Female&Male,Television & Video,Samsung,2014,Female,0,2
235406,1447,221272,5.0,2014-02-09,Female&Male,Headphones,Bose,2014,Female,0,2
235407,3557,221273,5.0,2014-02-09,Female,Headphones,Tiamat,2014,Female,0,2
235427,1605,116443,5.0,2014-02-09,Female,Camera & Photo,Neewer,2014,Male,1,2
235429,2129,221293,5.0,2014-02-09,Female&Male,Television & Video,Samsung,2014,Male,0,2
235434,2083,221298,5.0,2014-02-09,Male,Camera & Photo,Sony,2014,Male,0,2
235457,827,221320,1.0,2014-02-09,Male,Home Audio,Pyle,2014,Male,0,2
235479,3432,84217,4.0,2014-02-09,Male,Headphones,Bose,2014,Female,2,2
235542,2031,221393,5.0,2014-02-09,Female,Computers & Accessories,Logitech,2014,Male,0,2
235543,2031,221394,5.0,2014-02-09,Female,Computers & Accessories,Logitech,2014,Male,0,2
235568,451,156041,5.0,2014-02-10,Female,Camera & Photo,Savage,2014,Female,0,2
235589,1780,221437,4.0,2014-02-10,Male,Computers & Accessories,Logitech,2014,Female,0,2
235608,2989,221454,4.0,2014-02-10,Female,Computers & Accessories,Fintie,2014,Male,0,2
